ID	azelate	sebacate	undecanedionate	X2.hydroxymyristic.acid	arachidonic.acid	eicosatrienoic.acid	docosahexaenoic.acid	docosapentaenoic.acid	adrenic.acid	lithocholic.acid	chenodeoxycholate	deoxycholic.acid	ketodeoxycholate	alpha.muricholate	cholate	urobilin	linoleoyl.ethanolamide	stearoyl.ethanolamide	palmitoyl.glycerol	C18.0e.MAG	N.oleoylethanolamine	cholesterol	cholestenone	C16.0.LPC	C16.0.ceramide..d18.1.	C18.1.CE	C18.0.SM	propionate	butyrate...isobutytare.	methylbutyric.aid...valeric...isovaleric.	malonate	uracil	caproic.acid	nicotinate	taurine	thymine	erythronic.acid	hypoxanthine	phenylacetate	glutamate	hydrocinnamic.acid	xanthine	X3.methyladipate.pimelate	citrulline	fructose.glucose.galactose.	azelaic.acid	N.acetylglutamate	glucurote	pseudouridine	deoxyinosine	docosapentaenoate	lithocholate	chenodeoxycholate.deoxycholate.	putrescine	cytosine	N.acetylputrescine	nicotinic.acid	creatine	X2.hydroxyphenethylamine	imidazole.propionate	pyridoxamine	X7.methylguanine	X3.methylxanthine	dimethyllysine	N.acetylspermidine	trimethyllysine	N.acetylglutamic.acid	N.acetylhistidine	ADMA.SDMA.	ADMA	C2.carnitine	pantothenate	inosine	threosphingosine	diacetylspermine	phytosphingosine	C16.carnitine	C20.4.carnitine	bilirubin	urobilin.
UniRef90_A6BKX8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6BKY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69546222502409e-05	0	0	0	0	0	0	-0.00104528019645196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6BKY7	0	0	0	0	0	-3.112359475689e-05	0	0	0	0	0	0	0	0	0	0	0	-2.48088438411239e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.37862050938842e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6BKY9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000121355196456322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KWF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.72564321357683e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KWF9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000332266068392122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KWG0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000115800410467925	0	-0.000258759261011388	0	-0.000551931500567889	0	0	-7.35120504902493e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KWV2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KXM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.31034884962278e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00020151402455281	0	0	0	0	0	0	0	0	0	0	0	5.3164888296887e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KXM8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.46374799583728e-05	0	0	0	0	0	0	0	0	0	0	0	0.000192376497274492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KXM9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000122752594898011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KXY6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.13139820300103e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KYF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6KYN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.71583548595523e-05	0	0	0	0
UniRef90_A6KZ78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000263694029866413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L0D6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L0D8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000101408738693238	0	0	0	0	0	-0.000144439972350204	0	-0.000127429973522528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L0E2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000340295974643651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.43966425339524e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.38127914906686e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.28707004005382e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L5Z7	0	0	0	0	0	1.16059642490883e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.77805698615319e-05	0	0	0	0	0	0	0	0	0	0	0	8.18768140927307e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6L9Y6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6LE41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A6P025	0	0	0	0	0	-0.000137370411300008	0	0	0	0	0	0	0	0	0	0.000614838449278969	0	-3.52585221086356e-05	0	0	0	0	0	0	-5.96250719037269e-05	-3.19474390806039e-05	0	0	-0.000490785236166172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.29099504313913e-05	0	0	0	0	0	0	0	0	-0.00013819510501374	0	-7.16382324375916e-07	0	0	0	0	0	0	-0.000284695201842447	-0.000108135286325717	0	-0.000259145552369552	0	1.91381690981574e-05	0	-4.66986204447998e-05	0	0	0	0	-0.000389218779542861	0	-9.50807640450968e-05	0	8.03973104584212e-06	0	0
UniRef90_A6P026	0	0	0	0	0	-0.000138346551641389	0	0	0	0	0	0	0	0	0	0.000797857393901783	0	0	0	0	0	-0.000780628560104569	0	0	-9.00047861393071e-05	-5.68689508550703e-05	0	-0.000295471292655494	-0.000154298940383321	0	0	0	0	0	0	0	0	0	0	0	0	-0.00044331640264554	0	-0.000254057123135648	-0.000192018001857074	0	0	0	0	0	0	0	0	0	-1.10240682589041e-05	-0.000235176424610374	0	0	0	0	0	-0.000332750414129513	-0.000104067543204926	0	-0.000337192175413147	0	1.21757602117959e-05	0	-0.000122408335260836	0	0	0	0	0	0	-5.2563632300561e-05	0	8.52791031124403e-05	0	0.00029661416942518
UniRef90_A6P027	0	0	0	0	0	-0.000145206132835006	0	0	0	0	0	0	0	0	0	8.00176388836962e-05	0	0	0	0	0	0	0	0	-4.46785709424803e-05	-9.12619627064861e-06	0	-0.000579356841521598	-0.000746509256187074	-0.00035462262573717	0	0	0	0	0	0	0	0	-2.39339339441329e-05	0	0	-0.000818943948149492	0	-0.000492202529383197	0	0	0	0	0	0	0	0	0	0	0	-0.00028500451951001	0	0	0	0	0	-0.000308474820086819	-9.47325469257369e-05	0	-0.000333596115819242	0	0	0	-7.24142871202476e-05	0	0	0	0	-0.000311511488919382	0	-0.000149387429729489	0	6.93189400351047e-05	0	0
UniRef90_A6P028	0	0	0	0	0	-0.000168735982891823	0	0	0	0	0	0	0	0	0	0.000261736078621905	0	0	0	0	0	-0.000972266108909048	0	0	-6.29695047441443e-05	-3.80066177347586e-05	0	-0.000330995112686391	-0.000366540740962035	0	0	0	0	0	0	0	0	0	0	0	0	-0.000558228166331293	0	-0.000682520625300791	-1.04632626050128e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000361294360732649	-8.13534201554696e-05	0	-0.000292817211228861	0	1.69403265915366e-05	0	-5.83609681267619e-05	0	0	0	0	0	0	-0.000163869068905693	0	0	0	0
UniRef90_A6P140	0	0	0	0	0	-0.000186649785128553	0	0	0	0	0	0	0	0	0	0.000575911202401984	0	0	0	0	0	0	0	0	-7.89605636500993e-05	-4.16562796685784e-05	0	0	-0.000149765807379631	0	0	0	0	0	0	0	0	0	0	0	0	-0.000512735816534248	0	-0.000525538819114313	-5.39155043802844e-05	0	0	0	0	0	0	0	-0.000689100935884301	0	0	0	0	0	0	0	0	-0.000324895264739099	-4.4438555645302e-05	0	-0.000279958627324003	0	1.54130770073663e-05	0	-5.61063052333311e-05	0	0	0	0	-2.49888773232538e-07	0	-2.68956983228849e-05	0	7.87875499014695e-06	0	0
UniRef90_A7A2I7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.80758144153168e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7A2I8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000200450538687736	-0.000169113553890628	0	0	0	0	0	0	0	0	0	0	5.18250052395645e-05	0	0.000473921435460127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7A2I9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163391099144423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37262301714926e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7A2J0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000318206628857928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10912527695798e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7A2K5	0	0	0	0	0.00159273696393491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00078807755030187	0	0	0.001487029156215	0.00197844405392275	0	0.00145661418387809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.41720672490958e-05	0	0.000812858354828499	0	0	0	0.000629592591795764	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7A6N2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3904236823808e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76909759573992e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7AJP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000139079084292825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222958650776848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7AZQ0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.67129939435134e-05	0	0	0	0	0	0	0	0	0	0	2.69880608658212e-05	0	9.6323855395103e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B108	0	0	0	0	0	5.253596656711e-05	0	0.000149470267878467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00033195144397486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43666829574931e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B4D0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000944850061452287	0	0	0	0	0	0	0	0	1.64980802976866e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B4F9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.19787578039915e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B5W7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000396167685506691	0	0	0	0	6.81637965967136e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000266699207645266	0	0	0	0
UniRef90_A7B5X0	0	0	0	0	0	0.000133157230207797	0	0.000157342596015884	0	0	0	0	0.000780704714492315	0.00389808767490464	0	0	0	0	0	0	0	0	0	0	3.95870613173319e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416604303121245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B5X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.97835031704124e-05	0	0	0	0.000196534062633713	0	0	0.000109753578930065	0	0	0	0
UniRef90_A7B5X3	0	0	0	0	0	0.00014141258660584	0	0.000166722983235969	0	0	0	0	0.000769817248912027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000327920190700423	0	0	0	0	7.69267628844191e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.99705014436113e-05
UniRef90_A7B6K2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.69800955954105e-06	0	0	3.09375597902657e-05	0	-1.2166950383647e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B6K3	0	0	0	0	0	0.000169437066075737	0	0.000311853733644244	0	0	0	0	0	0	0	0	0	0	9.95544678320555e-07	4.03168681409227e-05	0	0	0	0	0.000101417958159366	1.8848952667813e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000747631351617032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B6Q1	0	0	-0.000216186821497832	0	0	0.000233375238857025	0	3.75342140761036e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000791543320311712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.43261749638994e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7B7Y6	0	0	0	0	0	0.000223051153935367	0	0.000163751588885494	0	0	0.000130546935188575	0	0.000767397822577291	0	0	-0.000201827984024497	0.0026764437864643	0.000487500183998638	0	0	0.00249369979434768	0.00314664686861202	0	0	1.82085708716976e-05	3.8468390012783e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000375406276197514	0	0	0	0	0	0	0	0	0	0	0	3.08217853252903e-05	0	3.3951292729853e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.13419724288304e-05
UniRef90_A7B7Y7	0	0	0	0	0	0.000189333918575485	0	0.000167119025015289	0	0	0	0	0	0	0	-0.000687689332409399	0.000490845576505495	0.000388140675210481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000348366612362486	0	0	0	-6.52880053488553e-05	0	0	0	0	0	0	0	0.000102923046332689	0	0	0	-3.74226771202222e-05	0	0	0	0	0	0	0	0	0	0	0	0	-0.000130288233366756
UniRef90_A7B832	0	0	0	0	0	0.000126801518319647	0	0	0	0	0	0	0.00160105676459966	0	0	-0.000827635726808577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000143768035705431	0	0	0	-4.21556673622815e-05	0	0	0	0	0	0	0	0	0	0	0	0	-0.00038661351521994
UniRef90_A7B8Q0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.74346004088224e-05	0	0	0	0	0	0	0	0	0	0	4.60218661792623e-05	0	0	0.000273070994689296	0	0	0	0
UniRef90_A7B8Q1	0	0	0	0	0	4.08568259840487e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000971787822566358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7LQH0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000142694821972223	0	0	0	0	0	0	0	-0.000798487776260583	0	-0.000131921537607207	0	-0.000685263617531126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.71180476031422e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7LYP6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.00047316692536985	0	-0.000687135143350706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000114477323521712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7MHV7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000576638296656539	0	0.000502891247169711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7UXY7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.81017781422018e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000555287540522264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7UZK9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.23139051750449e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7V130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.52329628277979e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7V2K8	0	0	0	0	0	0	0	-4.63816429651314e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.5278166817461e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.02423514933975e-05	0	0	0	0	0	0	0	0	0	0
UniRef90_A7V2X1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.000126074291180415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000217282532904971	0	0	0	0	0	0	0
UniRef90_A7V4G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.37535850576877e-05	0	0	-0.000130700706907306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7V4G2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397227939905803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UniRef90_A7V4G3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
